Date,Product,Category,Quantity,Price,Sales,Customer_ID,Region,Payment_Method,Customer_Type,Discount
2024-12-22,Desk Lamp,Furniture,2,75.58,142.09,CUST1100,Greater Accra,Mobile Money,Retail,0.06
2024-12-22,Keyboard,Accessories,2,67.3,131.91,CUST1246,Western,Mobile Money,Retail,0.02
2024-12-23,Phone Case,Accessories,3,44.24,118.12,CUST1288,Western,Cash,Retail,0.11
2024-12-23,USB Drive,Accessories,5,31.97,151.86,CUST1646,Ashanti,Mobile Money,Retail,0.05
2024-12-23,Keyboard,Accessories,6,65.47,302.47,CUST1188,Bono,Cash,Wholesale,0.23
2024-12-23,Desk Lamp,Furniture,2,25.48,46.37,CUST1637,Greater Accra,Mobile Money,Retail,0.09
2024-12-23,Desk Lamp,Furniture,1,39.56,34.81,CUST1395,Greater Accra,Cash,Retail,0.12
2024-12-23,Monitor,Electronics,10,484.17,4502.78,CUST1140,Ashanti,Mobile Money,Retail,0.07
2024-12-23,Printer,Electronics,2,457.18,841.21,CUST1997,Greater Accra,Cash,Retail,0.08
2024-12-23,Keyboard,Accessories,4,115.52,438.98,CUST1815,Ashanti,Card,Retail,0.05
2024-12-23,Bookshelf,Furniture,4,289.45,1157.8,CUST1581,Greater Accra,Cash,Retail,0.0
2024-12-24,Keyboard,Accessories,5,90.1,427.97,CUST1864,Ashanti,Mobile Money,Retail,0.05
2024-12-24,USB Drive,Accessories,2,25.58,50.65,CUST1863,Ashanti,Mobile Money,Retail,0.01
2024-12-24,Monitor,Electronics,3,286.93,852.18,CUST1763,Eastern,Bank Transfer,Retail,0.01
2024-12-24,Phone Case,Accessories,1,40.8,37.54,CUST1960,Central,Cash,Retail,0.08
2024-12-24,Webcam,Electronics,1,161.6,155.14,CUST1328,Greater Accra,Mobile Money,Retail,0.04
2024-12-25,Smartphone,Electronics,2,382.77,742.57,CUST1766,Ashanti,Mobile Money,Retail,0.03
2024-12-25,Headphones,Electronics,2,64.59,112.39,CUST1546,Greater Accra,Cash,Retail,0.13
2024-12-25,Laptop,Electronics,1,1037.91,965.26,CUST1644,Greater Accra,Cash,Retail,0.07
2024-12-25,Keyboard,Accessories,2,106.22,189.07,CUST1342,Eastern,Mobile Money,Retail,0.11
2024-12-25,Phone Case,Accessories,1,30.19,27.47,CUST1476,Greater Accra,Card,Retail,0.09
2024-12-25,Keyboard,Accessories,1,112.89,102.73,CUST1960,Eastern,Bank Transfer,Retail,0.09
2024-12-26,Keyboard,Accessories,6,68.85,313.96,CUST1027,Greater Accra,Card,Wholesale,0.24
2024-12-26,Laptop,Electronics,2,845.8,1607.02,CUST1841,Greater Accra,Card,Retail,0.05
2024-12-26,Phone Case,Accessories,4,36.77,135.31,CUST1613,Central,Mobile Money,Retail,0.08
2024-12-26,Office Chair,Furniture,2,230.89,461.78,CUST1616,Bono,Card,Retail,0.0
2024-12-26,Bookshelf,Furniture,2,245.47,427.12,CUST1559,Volta,Mobile Money,Retail,0.13
2024-12-26,Webcam,Electronics,3,178.5,524.79,CUST1668,Greater Accra,Cash,Retail,0.02
2024-12-26,Phone Case,Accessories,4,31.88,123.69,CUST1645,Ashanti,Mobile Money,Retail,0.03
2024-12-27,Monitor,Electronics,4,328.54,1195.89,CUST1626,Greater Accra,Card,Retail,0.09
2024-12-27,Phone Case,Accessories,1,28.67,27.24,CUST1347,Ashanti,Mobile Money,Retail,0.05
2024-12-27,Laptop,Electronics,4,1359.08,5001.41,CUST1518,Greater Accra,Mobile Money,Wholesale,0.08
2024-12-27,USB Drive,Accessories,5,10.65,47.93,CUST1315,Greater Accra,Card,Retail,0.1
2024-12-27,Webcam,Electronics,1,171.52,154.37,CUST1559,Ashanti,Card,Retail,0.1
2024-12-27,USB Drive,Accessories,2,14.59,28.01,CUST1823,Northern,Cash,Retail,0.04
2024-12-27,Mouse,Accessories,1,36.32,31.96,CUST1398,Eastern,Card,Retail,0.12
2024-12-27,Phone Case,Accessories,3,14.35,36.59,CUST1349,Volta,Mobile Money,Retail,0.15
2024-12-28,Printer,Electronics,1,434.62,369.43,CUST1645,Greater Accra,Mobile Money,Retail,0.15
2024-12-28,Smartphone,Electronics,5,601.6,2827.52,CUST1868,Central,Cash,Wholesale,0.06
2024-12-28,Phone Case,Accessories,7,24.64,137.98,CUST1475,Bono,Card,Wholesale,0.2
2024-12-29,USB Drive,Accessories,1,23.76,22.81,CUST1489,Greater Accra,Mobile Money,Retail,0.04
2024-12-29,Headphones,Electronics,1,155.48,153.93,CUST1412,Central,Mobile Money,Retail,0.01
2024-12-29,Keyboard,Accessories,2,26.17,46.06,CUST1611,Greater Accra,Mobile Money,Retail,0.12
2024-12-29,Mouse,Accessories,6,20.89,97.77,CUST1657,Greater Accra,Mobile Money,Wholesale,0.22
2024-12-29,Phone Case,Accessories,3,23.86,63.71,CUST1344,Central,Mobile Money,Retail,0.11
2024-12-29,Monitor,Electronics,4,288.68,993.06,CUST1970,Greater Accra,Cash,Retail,0.14
2024-12-30,Tablet,Electronics,7,536.68,3493.79,CUST1143,Western,Mobile Money,Wholesale,0.07
2024-12-30,Printer,Electronics,6,270.45,1460.43,CUST1787,Northern,Bank Transfer,Retail,0.1
2024-12-30,Mouse,Accessories,2,20.84,40.43,CUST1421,Eastern,Mobile Money,Retail,0.03
2024-12-30,Mouse,Accessories,2,30.05,56.49,CUST1740,Central,Mobile Money,Retail,0.06
2024-12-30,Headphones,Electronics,2,49.53,93.12,CUST1127,Central,Card,Retail,0.06
2024-12-30,USB Drive,Accessories,6,34.31,185.27,CUST1585,Eastern,Mobile Money,Retail,0.1
2024-12-30,Keyboard,Accessories,1,119.99,118.79,CUST1759,Greater Accra,Mobile Money,Retail,0.01
2024-12-31,Keyboard,Accessories,4,93.23,350.54,CUST1536,Western,Card,Retail,0.06
2024-12-31,USB Drive,Accessories,2,36.79,64.01,CUST1564,Greater Accra,Card,Retail,0.13
2024-12-31,USB Drive,Accessories,2,21.6,42.34,CUST1148,Ashanti,Cash,Retail,0.02
2025-01-01,Laptop,Electronics,2,1361.2,2341.26,CUST1680,Greater Accra,Card,Retail,0.14
2025-01-01,USB Drive,Accessories,12,28.08,320.11,CUST1807,Central,Card,Wholesale,0.05
2025-01-01,Office Chair,Furniture,5,264.48,1309.18,CUST1865,Ashanti,Mobile Money,Retail,0.01
2025-01-01,Webcam,Electronics,2,48.15,86.67,CUST1484,Greater Accra,Mobile Money,Retail,0.1
2025-01-02,Desk Lamp,Furniture,4,41.14,156.33,CUST1563,Northern,Mobile Money,Retail,0.05
2025-01-02,Phone Case,Accessories,5,19.59,86.2,CUST1410,Greater Accra,Mobile Money,Retail,0.12
2025-01-02,Phone Case,Accessories,9,36.58,286.42,CUST1896,Eastern,Mobile Money,Wholesale,0.13
2025-01-02,Phone Case,Accessories,7,19.84,104.16,CUST1900,Greater Accra,Card,Wholesale,0.25
2025-01-03,Office Chair,Furniture,3,225.56,521.04,CUST1120,Northern,Card,Wholesale,0.23
2025-01-04,Phone Case,Accessories,1,24.54,23.31,CUST1520,Volta,Bank Transfer,Retail,0.05
2025-01-04,Monitor,Electronics,8,232.31,1839.9,CUST1746,Ashanti,Bank Transfer,Retail,0.01
2025-01-06,Smartphone,Electronics,4,870.73,3273.94,CUST1667,Ashanti,Mobile Money,Retail,0.06
2025-01-06,Desk Lamp,Furniture,1,35.43,28.7,CUST1547,Western,Card,Wholesale,0.19
2025-01-07,Keyboard,Accessories,2,82.03,150.94,CUST1723,Ashanti,Cash,Retail,0.08
2025-01-07,Headphones,Electronics,2,94.67,160.94,CUST1348,Greater Accra,Mobile Money,Retail,0.15
2025-01-07,USB Drive,Accessories,1,28.42,25.86,CUST1457,Central,Card,Retail,0.09
2025-01-07,Tablet,Electronics,2,439.39,746.96,CUST1200,Ashanti,Bank Transfer,Retail,0.15
2025-01-08,Laptop,Electronics,4,801.21,3172.79,CUST1393,Greater Accra,Card,Retail,0.01
2025-01-08,Desk Lamp,Furniture,2,47.38,84.34,CUST1058,Western,Cash,Retail,0.11
2025-01-08,USB Drive,Accessories,2,16.82,31.62,CUST1413,Greater Accra,Mobile Money,Retail,0.06
2025-01-08,Headphones,Electronics,3,112.65,327.81,CUST1253,Greater Accra,Card,Retail,0.03
2025-01-08,Phone Case,Accessories,1,20.81,19.35,CUST1620,Greater Accra,Cash,Retail,0.07
2025-01-09,Monitor,Electronics,3,393.83,1075.16,CUST1325,Eastern,Bank Transfer,Retail,0.09
2025-01-09,USB Drive,Accessories,8,38.2,275.04,CUST1512,Greater Accra,Mobile Money,Wholesale,0.1
2025-01-09,Mouse,Accessories,3,34.98,92.35,CUST1201,Greater Accra,Mobile Money,Retail,0.12
2025-01-09,Printer,Electronics,1,158.74,155.57,CUST1328,Greater Accra,Card,Retail,0.02
2025-01-10,Desk,Furniture,8,378.26,2511.65,CUST1418,Greater Accra,Mobile Money,Wholesale,0.17
2025-01-10,Phone Case,Accessories,1,16.98,16.3,CUST1333,Greater Accra,Bank Transfer,Retail,0.04
2025-01-10,Printer,Electronics,1,296.57,260.98,CUST1834,Central,Mobile Money,Retail,0.12
2025-01-10,Mouse,Accessories,1,17.22,15.5,CUST1205,Ashanti,Mobile Money,Retail,0.1
2025-01-10,Monitor,Electronics,8,315.35,2043.47,CUST1181,Greater Accra,Mobile Money,Wholesale,0.19
2025-01-10,USB Drive,Accessories,7,38.1,237.36,CUST1032,Central,Card,Retail,0.11
2025-01-11,Printer,Electronics,1,520.34,509.93,CUST1823,Western,Mobile Money,Retail,0.02
2025-01-12,Desk Lamp,Furniture,2,74.67,143.37,CUST1588,Northern,Cash,Retail,0.04
2025-01-12,Headphones,Electronics,2,163.67,314.25,CUST1026,Volta,Card,Retail,0.04
2025-01-13,Mouse,Accessories,8,27.01,175.02,CUST1707,Greater Accra,Cash,Wholesale,0.19
2025-01-14,Smartphone,Electronics,2,950.7,1901.4,CUST1844,Greater Accra,Bank Transfer,Retail,0.0
2025-01-14,Mouse,Accessories,1,32.96,29.0,CUST1435,Greater Accra,Cash,Retail,0.12
2025-01-14,Phone Case,Accessories,3,35.79,103.08,CUST1348,Ashanti,Mobile Money,Retail,0.04
2025-01-16,USB Drive,Accessories,1,29.0,28.71,CUST1817,Greater Accra,Cash,Retail,0.01
2025-01-17,Webcam,Electronics,2,107.64,204.52,CUST1132,Bono,Cash,Retail,0.05
2025-01-17,USB Drive,Accessories,3,19.37,49.97,CUST1101,Western,Card,Retail,0.14
2025-01-17,USB Drive,Accessories,3,25.7,67.85,CUST1811,Greater Accra,Mobile Money,Retail,0.12
2025-01-18,USB Drive,Accessories,1,24.0,22.8,CUST1311,Eastern,Cash,Retail,0.05
2025-01-18,Webcam,Electronics,1,153.83,147.68,CUST1134,Northern,Cash,Retail,0.04
2025-01-19,Bookshelf,Furniture,3,120.31,332.06,CUST1729,Volta,Bank Transfer,Retail,0.08
2025-01-19,USB Drive,Accessories,2,13.89,27.5,CUST1584,Northern,Mobile Money,Retail,0.01
2025-01-20,Tablet,Electronics,3,559.44,1661.54,CUST1307,Ashanti,Card,Retail,0.01
2025-01-20,Phone Case,Accessories,10,29.49,256.56,CUST1973,Greater Accra,Card,Retail,0.13
2025-01-21,Office Chair,Furniture,6,317.31,1732.51,CUST1380,Greater Accra,Mobile Money,Retail,0.09
2025-01-21,Office Chair,Furniture,2,326.23,587.21,CUST1050,Greater Accra,Cash,Retail,0.1
2025-01-21,Mouse,Accessories,1,22.15,21.93,CUST1219,Eastern,Cash,Retail,0.01
2025-01-22,Desk Lamp,Furniture,12,83.92,936.55,CUST1828,Volta,Card,Retail,0.07
2025-01-22,Laptop,Electronics,3,898.95,2696.85,CUST1467,Greater Accra,Mobile Money,Retail,0.0
2025-01-23,Desk Lamp,Furniture,3,42.35,118.16,CUST1092,Greater Accra,Card,Retail,0.07
2025-01-23,Mouse,Accessories,8,24.09,173.45,CUST1909,Western,Card,Retail,0.1
2025-01-23,USB Drive,Accessories,5,15.15,65.14,CUST1240,Central,Card,Retail,0.14
2025-01-23,Tablet,Electronics,1,484.38,465.0,CUST1878,Western,Mobile Money,Retail,0.04
2025-01-23,Desk Lamp,Furniture,13,66.04,755.5,CUST1840,Greater Accra,Bank Transfer,Wholesale,0.12
2025-01-23,Phone Case,Accessories,8,17.45,127.04,CUST1620,Ashanti,Mobile Money,Wholesale,0.09
2025-01-24,Desk Lamp,Furniture,3,87.69,255.18,CUST1052,Western,Card,Retail,0.03
2025-01-24,Desk Lamp,Furniture,4,28.07,96.56,CUST1057,Greater Accra,Bank Transfer,Retail,0.14
2025-01-24,Headphones,Electronics,5,46.83,203.71,CUST1682,Central,Card,Retail,0.13
2025-01-28,Monitor,Electronics,3,296.16,772.98,CUST1930,Ashanti,Mobile Money,Retail,0.13
2025-01-28,USB Drive,Accessories,11,17.8,166.43,CUST1337,Greater Accra,Bank Transfer,Wholesale,0.15
2025-01-28,Headphones,Electronics,4,49.89,189.58,CUST1875,Greater Accra,Bank Transfer,Retail,0.05
2025-01-28,Smartphone,Electronics,1,961.38,855.63,CUST1644,Greater Accra,Card,Retail,0.11
2025-01-29,Keyboard,Accessories,1,92.66,80.61,CUST1430,Central,Cash,Retail,0.13
2025-01-29,Phone Case,Accessories,4,33.09,115.15,CUST1584,Greater Accra,Mobile Money,Retail,0.13
2025-01-29,Keyboard,Accessories,3,81.83,220.94,CUST1596,Volta,Cash,Retail,0.1
2025-01-29,Headphones,Electronics,2,59.52,114.28,CUST1341,Central,Card,Retail,0.04
2025-01-29,Laptop,Electronics,2,1398.33,2656.83,CUST1135,Greater Accra,Cash,Retail,0.05
2025-01-29,Webcam,Electronics,2,143.89,270.51,CUST1405,Western,Mobile Money,Retail,0.06
2025-01-29,Keyboard,Accessories,5,48.11,223.71,CUST1731,Ashanti,Cash,Retail,0.07
2025-01-30,Keyboard,Accessories,2,72.55,126.24,CUST1439,Ashanti,Mobile Money,Retail,0.13
2025-01-30,Keyboard,Accessories,2,39.73,68.34,CUST1867,Greater Accra,Mobile Money,Retail,0.14
2025-01-31,Desk,Furniture,8,255.26,2021.66,CUST1904,Greater Accra,Cash,Retail,0.01
2025-01-31,Webcam,Electronics,3,92.33,235.44,CUST1885,Greater Accra,Cash,Retail,0.15
2025-01-31,Headphones,Electronics,7,50.28,337.88,CUST1254,Ashanti,Bank Transfer,Retail,0.04
2025-01-31,Desk Lamp,Furniture,2,47.86,86.15,CUST1513,Eastern,Mobile Money,Retail,0.1
2025-01-31,Phone Case,Accessories,3,16.87,47.07,CUST1501,Eastern,Bank Transfer,Retail,0.07
2025-02-02,USB Drive,Accessories,4,22.78,79.27,CUST1166,Greater Accra,Mobile Money,Retail,0.13
2025-02-02,USB Drive,Accessories,10,18.67,175.5,CUST1543,Northern,Cash,Wholesale,0.06
2025-02-02,Desk Lamp,Furniture,1,34.03,33.01,CUST1006,Ashanti,Mobile Money,Retail,0.03
2025-02-03,Monitor,Electronics,2,241.16,443.73,CUST1919,Greater Accra,Mobile Money,Retail,0.08
2025-02-03,Keyboard,Accessories,8,108.06,691.58,CUST1125,Northern,Mobile Money,Wholesale,0.2
2025-02-03,Keyboard,Accessories,12,116.69,1260.25,CUST1402,Ashanti,Card,Retail,0.1
2025-02-03,Office Chair,Furniture,3,203.04,456.84,CUST1032,Eastern,Mobile Money,Wholesale,0.25
2025-02-04,Phone Case,Accessories,3,25.25,72.72,CUST1554,Western,Card,Retail,0.04
2025-02-04,Tablet,Electronics,4,677.42,2330.32,CUST1085,Greater Accra,Card,Retail,0.14
2025-02-04,USB Drive,Accessories,3,18.15,52.82,CUST1225,Eastern,Cash,Retail,0.03
2025-02-04,Phone Case,Accessories,3,41.13,119.69,CUST1226,Western,Bank Transfer,Retail,0.03
2025-02-05,USB Drive,Accessories,8,37.81,269.21,CUST1222,Central,Mobile Money,Wholesale,0.11
2025-02-05,Keyboard,Accessories,9,101.61,813.9,CUST1017,Greater Accra,Card,Wholesale,0.11
2025-02-05,Desk,Furniture,11,254.2,2572.5,CUST1258,Greater Accra,Card,Wholesale,0.08
2025-02-05,Phone Case,Accessories,1,14.0,13.58,CUST1758,Eastern,Cash,Retail,0.03
2025-02-06,Laptop,Electronics,8,940.66,6772.75,CUST1475,Bono,Card,Retail,0.1
2025-02-06,Webcam,Electronics,1,57.39,48.78,CUST1875,Western,Mobile Money,Retail,0.15
2025-02-06,Bookshelf,Furniture,1,105.0,100.8,CUST1622,Eastern,Card,Retail,0.04
2025-02-07,Mouse,Accessories,3,44.76,127.57,CUST1407,Ashanti,Mobile Money,Retail,0.05
2025-02-07,Desk,Furniture,1,490.88,481.06,CUST1078,Volta,Mobile Money,Retail,0.02
2025-02-08,USB Drive,Accessories,3,26.43,68.19,CUST1363,Central,Cash,Retail,0.14
2025-02-08,Phone Case,Accessories,2,23.75,43.23,CUST1831,Greater Accra,Mobile Money,Retail,0.09
2025-02-08,Bookshelf,Furniture,2,285.98,520.48,CUST1096,Western,Mobile Money,Retail,0.09
2025-02-09,Headphones,Electronics,2,176.11,341.65,CUST1948,Northern,Mobile Money,Retail,0.03
2025-02-09,Mouse,Accessories,4,47.66,179.2,CUST1879,Western,Cash,Retail,0.06
2025-02-10,Webcam,Electronics,2,47.51,83.62,CUST1353,Northern,Mobile Money,Retail,0.12
2025-02-10,Desk Lamp,Furniture,1,69.73,62.06,CUST1377,Eastern,Mobile Money,Retail,0.11
2025-02-10,Phone Case,Accessories,1,12.21,11.48,CUST1641,Central,Card,Retail,0.06
2025-02-10,Bookshelf,Furniture,2,162.64,286.25,CUST1614,Western,Card,Retail,0.12
2025-02-11,Desk,Furniture,2,594.94,1130.39,CUST1857,Greater Accra,Card,Retail,0.05
2025-02-11,Webcam,Electronics,6,134.5,710.16,CUST1996,Greater Accra,Mobile Money,Retail,0.12
2025-02-11,Tablet,Electronics,3,579.28,1616.19,CUST1244,Greater Accra,Cash,Retail,0.07
2025-02-12,Bookshelf,Furniture,10,204.92,1577.88,CUST1940,Western,Card,Wholesale,0.23
2025-02-12,USB Drive,Accessories,10,19.94,153.54,CUST1858,Ashanti,Card,Wholesale,0.23
2025-02-13,Headphones,Electronics,1,70.82,63.74,CUST1451,Greater Accra,Bank Transfer,Retail,0.1
2025-02-13,Desk,Furniture,3,187.11,482.74,CUST1184,Eastern,Cash,Retail,0.14
2025-02-14,Phone Case,Accessories,4,31.41,121.87,CUST1230,Ashanti,Mobile Money,Retail,0.03
2025-02-14,Headphones,Electronics,5,69.19,300.98,CUST1320,Greater Accra,Mobile Money,Retail,0.13
2025-02-14,Monitor,Electronics,4,410.91,1610.77,CUST1051,Greater Accra,Card,Retail,0.02
2025-02-14,Keyboard,Accessories,5,42.02,189.09,CUST1121,Greater Accra,Cash,Retail,0.1
2025-02-14,Smartphone,Electronics,8,1008.81,7102.02,CUST1683,Ashanti,Mobile Money,Wholesale,0.12
2025-02-14,Phone Case,Accessories,5,22.39,96.28,CUST1892,Greater Accra,Card,Retail,0.14
2025-02-15,Mouse,Accessories,1,19.97,17.77,CUST1526,Northern,Card,Retail,0.11
2025-02-15,Smartphone,Electronics,1,914.73,859.85,CUST1401,Greater Accra,Cash,Retail,0.06
2025-02-16,Mouse,Accessories,5,23.63,102.79,CUST1437,Greater Accra,Card,Retail,0.13
2025-02-17,Desk Lamp,Furniture,1,26.0,22.36,CUST1011,Greater Accra,Mobile Money,Retail,0.14
2025-02-17,Phone Case,Accessories,4,17.78,59.74,CUST1460,Greater Accra,Mobile Money,Wholesale,0.16
2025-02-17,USB Drive,Accessories,6,35.29,182.1,CUST1093,Ashanti,Cash,Retail,0.14
2025-02-17,Tablet,Electronics,2,341.56,628.47,CUST1850,Western,Card,Retail,0.08
2025-02-18,Tablet,Electronics,3,523.03,1443.56,CUST1293,Greater Accra,Card,Retail,0.08
2025-02-19,Webcam,Electronics,3,59.67,162.9,CUST1113,Western,Cash,Retail,0.09
2025-02-19,Phone Case,Accessories,1,34.92,33.87,CUST1255,Central,Bank Transfer,Retail,0.03
2025-02-20,Mouse,Accessories,1,31.34,30.4,CUST1254,Ashanti,Cash,Retail,0.03
2025-02-20,Monitor,Electronics,3,300.96,830.65,CUST1782,Volta,Mobile Money,Retail,0.08
2025-02-20,USB Drive,Accessories,8,26.66,194.08,CUST1824,Ashanti,Mobile Money,Retail,0.09
2025-02-21,Desk,Furniture,3,516.6,1472.31,CUST1035,Eastern,Mobile Money,Retail,0.05
2025-02-21,Desk Lamp,Furniture,3,26.73,76.18,CUST1992,Volta,Cash,Retail,0.05
2025-02-21,Headphones,Electronics,2,81.44,149.85,CUST1502,Central,Mobile Money,Retail,0.08
2025-02-22,USB Drive,Accessories,1,27.33,24.32,CUST1712,Greater Accra,Mobile Money,Retail,0.11
2025-02-23,Tablet,Electronics,4,315.71,1086.04,CUST1687,Central,Cash,Retail,0.14
2025-02-24,Office Chair,Furniture,4,272.51,1046.44,CUST1437,Volta,Bank Transfer,Retail,0.04
2025-02-24,Phone Case,Accessories,5,24.75,121.27,CUST1737,Western,Mobile Money,Retail,0.02
2025-02-24,Mouse,Accessories,8,32.34,227.67,CUST1340,Greater Accra,Card,Retail,0.12
2025-02-24,Monitor,Electronics,3,368.43,1061.08,CUST1624,Central,Card,Retail,0.04
2025-02-24,Desk Lamp,Furniture,10,45.88,357.86,CUST1026,Volta,Bank Transfer,Wholesale,0.22
2025-02-24,Headphones,Electronics,1,124.4,118.18,CUST1036,Ashanti,Mobile Money,Retail,0.05
2025-02-25,Mouse,Accessories,3,15.55,45.72,CUST1963,Western,Mobile Money,Retail,0.02
2025-02-25,Headphones,Electronics,5,78.67,342.21,CUST1298,Bono,Mobile Money,Retail,0.13
2025-02-25,Headphones,Electronics,2,133.2,245.09,CUST1976,Central,Cash,Retail,0.08
2025-02-25,Keyboard,Accessories,2,104.81,203.33,CUST1760,Volta,Card,Retail,0.03
2025-02-25,Laptop,Electronics,10,1027.08,9654.55,CUST1560,Eastern,Bank Transfer,Retail,0.06
2025-02-25,Mouse,Accessories,6,35.52,210.99,CUST1874,Greater Accra,Mobile Money,Retail,0.01
2025-02-25,Laptop,Electronics,1,1355.1,1246.69,CUST1410,Greater Accra,Mobile Money,Retail,0.08
2025-02-25,Monitor,Electronics,1,455.33,387.03,CUST1470,Northern,Card,Retail,0.15
2025-02-25,Tablet,Electronics,2,617.89,1149.28,CUST1355,Greater Accra,Card,Retail,0.07
2025-02-25,Keyboard,Accessories,2,97.41,183.13,CUST1200,Greater Accra,Bank Transfer,Retail,0.06
2025-02-26,Keyboard,Accessories,7,44.05,280.6,CUST1794,Western,Card,Retail,0.09
2025-02-26,Printer,Electronics,4,226.13,904.52,CUST1309,Greater Accra,Mobile Money,Retail,0.0
2025-02-26,Phone Case,Accessories,3,34.29,99.78,CUST1656,Eastern,Mobile Money,Retail,0.03
2025-02-27,Phone Case,Accessories,1,15.96,13.73,CUST1342,Greater Accra,Mobile Money,Retail,0.14
2025-02-27,Desk Lamp,Furniture,2,77.07,137.18,CUST1770,Volta,Bank Transfer,Retail,0.11
2025-02-28,Mouse,Accessories,10,43.71,410.87,CUST1864,Ashanti,Card,Retail,0.06
2025-02-28,Office Chair,Furniture,3,234.89,683.53,CUST1524,Central,Cash,Retail,0.03
2025-02-28,Tablet,Electronics,4,424.25,1272.75,CUST1005,Bono,Card,Wholesale,0.25
2025-03-01,Phone Case,Accessories,3,19.29,56.13,CUST1353,Western,Cash,Retail,0.03
2025-03-01,Tablet,Electronics,3,561.76,1533.6,CUST1924,Greater Accra,Mobile Money,Retail,0.09
2025-03-01,Printer,Electronics,6,171.33,894.34,CUST1812,Greater Accra,Mobile Money,Retail,0.13
2025-03-02,USB Drive,Accessories,13,38.85,469.7,CUST1389,Central,Card,Wholesale,0.07
2025-03-03,Monitor,Electronics,3,320.11,835.49,CUST1799,Greater Accra,Mobile Money,Retail,0.13
2025-03-03,Mouse,Accessories,4,17.1,63.61,CUST1699,Greater Accra,Bank Transfer,Retail,0.07
2025-03-03,USB Drive,Accessories,3,17.12,46.74,CUST1405,Greater Accra,Card,Retail,0.09
2025-03-04,USB Drive,Accessories,1,13.13,11.16,CUST1897,Ashanti,Mobile Money,Retail,0.15
2025-03-04,Desk Lamp,Furniture,1,83.81,80.46,CUST1449,Bono,Mobile Money,Retail,0.04
2025-03-04,Desk Lamp,Furniture,5,47.89,222.69,CUST1020,Greater Accra,Cash,Retail,0.07
2025-03-05,Keyboard,Accessories,1,97.92,94.0,CUST1535,Volta,Mobile Money,Retail,0.04
2025-03-05,USB Drive,Accessories,1,16.85,15.17,CUST1178,Greater Accra,Cash,Retail,0.1
2025-03-06,Phone Case,Accessories,1,11.97,10.65,CUST1221,Eastern,Mobile Money,Retail,0.11
2025-03-06,Bookshelf,Furniture,4,173.83,556.26,CUST1560,Northern,Mobile Money,Wholesale,0.2
2025-03-06,USB Drive,Accessories,6,21.08,116.36,CUST1275,Volta,Mobile Money,Retail,0.08
2025-03-06,Laptop,Electronics,1,1173.3,1161.57,CUST1454,Bono,Mobile Money,Retail,0.01
2025-03-06,Monitor,Electronics,10,282.07,2510.42,CUST1343,Bono,Mobile Money,Wholesale,0.11
2025-03-07,Desk,Furniture,3,396.8,1059.46,CUST1428,Central,Mobile Money,Retail,0.11
2025-03-07,Mouse,Accessories,1,46.46,41.81,CUST1421,Greater Accra,Cash,Retail,0.1
2025-03-07,USB Drive,Accessories,4,29.19,116.76,CUST1760,Western,Bank Transfer,Retail,0.0
2025-03-07,Phone Case,Accessories,1,19.85,18.26,CUST1906,Bono,Bank Transfer,Retail,0.08
2025-03-07,Printer,Electronics,14,169.19,1776.49,CUST1204,Bono,Bank Transfer,Wholesale,0.25
2025-03-07,Mouse,Accessories,1,40.25,34.21,CUST1744,Greater Accra,Bank Transfer,Retail,0.15
2025-03-08,Tablet,Electronics,3,490.79,1222.07,CUST1247,Eastern,Mobile Money,Wholesale,0.17
